"","true","tpm","rf","brt_tpm","brt","brt_sprs"
"13268",137,1601.99968750545,1151.38662373516,1062.53940706439,1147.0633037223,984.557021086619
"13269",81,1694.49011598062,1503.67082410411,1836.25701869425,1370.40717514071,2567.27386180066
"13270",0,2739.98431003214,1773.47327479516,2900.47636594756,2928.28147820954,2871.28782968478
"13271",2526,12058.2137398612,10906.3042807001,14795.0124263845,10899.5956740533,11043.3249438968
"13272",516,1004.57829983022,3311.09418268002,1150.6177479816,1548.68567739494,1608.99381730033
"13273",132,4996.07836366974,2723.19876911309,4454.13879678198,4175.60016440838,4393.96951494202
"13274",188,3947.35593503122,4373.93696911266,4238.33110918108,3330.11366227456,3729.42612734103
"13275",292,6212.38811064516,10363.5369158425,4230.5698864204,4270.79054699611,4017.79269838735
"13276",192,2585.3065276933,695.00622264157,2675.14318729052,2556.4587749841,2613.92691067428
"13277",56,489.107952101846,582.652188619029,191.138438455392,188.222538350877,-242.836295379127
"13278",0,664.702178799135,1385.02545902981,289.439410677854,279.018797661443,14.4445159291884
"13279",80,2134.31064351287,1608.35609939409,2304.81404271543,2415.03776774175,2212.53727904741
"13280",5160,3325.34911037455,4282.78487773741,4306.37266604185,3476.42145490253,3432.56974565177
"13281",0,650.888261656012,1042.03693315902,756.476332233032,764.486625010676,685.718495895845
"13282",271,2290.39981348719,628.063135783118,1748.04731716731,1343.60017199538,1325.85056374319
"13283",21814,3879.90417105272,4623.33508569753,3929.15183542605,3878.40291016173,3820.14977227211
"13284",159,869.730281759972,643.84006955565,706.235244613128,578.878033400935,549.60463729362
"13285",109,1926.06326954825,552.748531386567,422.729680803456,293.027607639501,458.37766053139
"13286",5004,3865.3983902704,4243.91598309408,4611.82551880498,4036.55011179405,4306.06960823309
"13287",223,3188.42229127863,1770.20541632833,2927.92688054981,2917.71079759784,2807.04828098685
"13288",3559,8186.37585491851,3777.69686540601,7204.23037102987,6886.11599297411,6651.25227203392
"13289",529,3538.67765413785,1738.00902138746,3284.72642846641,3422.79326578159,3168.64953283485
"13290",1804,1306.77177151463,997.734111402763,1671.75197852024,2079.8575664795,1699.5428689717
"13291",28789,3975.44992618385,2569.18005669331,1818.48211942409,2029.7766016706,1463.66989006959
"13292",2824,878.372564733273,965.693580437949,265.855801162047,243.721699526325,103.189069687742
"13293",1195,3466.94743230672,3931.60017981414,2793.8515204337,2294.91852957537,1868.58351792703
"13294",471,1686.91479506347,1383.42608080372,978.665146012793,1311.83154000986,1317.08860582357
"13295",333,3575.591568514,3793.83845740046,4736.15952576041,6680.45848709266,5135.62869445908
"13296",0,441.168007841561,457.634954547308,120.476438593459,-133.010486012813,-437.386842518984
"13297",0,352.700577777676,1836.67399664279,-395.623294769903,-190.534653289717,507.31514056995
"13298",245,1824.81040014468,1734.07446539799,1024.90944188771,1146.38669479721,1720.73847404379
"13299",0,1518.48379800311,1497.14446221135,1486.35130904255,1568.53518456037,1912.22642383864
"13300",678,819.579014073039,281.708708593001,669.49999169967,585.653020037223,606.726459154004
"13301",221,305.854509748724,245.230001695745,129.383987022439,-248.566932063315,-689.852453897395
"13302",3747,5609.95061347511,5471.30371471596,6722.44561991366,6470.30825283713,6194.85200059384
"13303",0,2149.86377124894,878.275104863528,1424.25335323247,1609.8891434238,1738.03656769329
"13304",45,2245.92387162337,425.976711077019,495.662773735474,353.287168497298,470.245464193029
"13305",87,1861.21975559602,1327.77564011085,1323.15485910707,1623.43295730994,1394.10302985931
"13306",8008,1008.09550183657,509.684513457093,109.601453972349,182.106070210538,467.46972084528
"13307",689,1062.36474870322,474.237646394321,165.657859538621,633.152960772435,776.990216437426
"13308",77500,4719.75170464923,4648.38047405929,8321.19572366674,14790.1483421645,7976.26870359349
"13309",400,312.287419431174,552.046392886046,370.987806567893,-19.1511698340089,-215.859615298382
"13310",76,2263.26873942354,407.609234159246,1849.11249971525,1706.79629049748,1845.61121755815
"13311",228,2230.27305684533,421.038711852319,1763.82753266161,1593.24042087998,1830.45812455366
"13312",1200,3177.58152991391,5912.31066110846,2572.84160623428,2146.73340970814,2048.51859539042
"13313",280,1511.63731575689,1109.01209857877,1118.13352617597,1186.70432614832,1211.58229895515
"13314",156,1394.40673278413,2088.5701405568,4294.61507655183,4500.00194800975,4632.46012072315
"13315",0,1858.82944731254,1840.92462041433,2422.59361739497,2615.21949073816,2714.40288586058
"13316",111,4838.60143159196,8951.36503201415,4857.27831641615,6444.0678071303,5181.37216831608
"13317",433,2777.31489726021,3802.05474309945,3320.0441970589,3451.68582240546,3131.74586819393
"13318",2144,1030.32743881064,847.682807327476,1548.42716262303,2161.30267430586,2012.22831423964
"13319",4589,2642.51216136793,2140.73764252177,1468.21330139318,1856.58581628512,1848.55636481666
"13320",0,9482.50651863239,6106.06098508744,9027.70418754258,9209.80316548772,9059.21352190767
"13321",1450,4854.87723757233,3317.71431909516,5227.25084005108,4999.78669604095,4944.33434667014
"13322",1621,2853.59643504079,1140.44716374277,1926.2892225206,2066.46053373004,1979.58752899736
"13323",25,1606.44215492866,1705.58782741571,1587.8059603802,1577.2995427769,1675.78700515915
"13324",216,1435.51239078773,2775.73459098172,1902.92243785669,2158.79406744436,2208.95854487766
"13325",274,3079.00497533651,7728.41055377954,6324.36760740642,6947.59741109153,6348.63327947903
"13326",0,2764.49758561143,980.160931141361,494.515730836233,225.791541575151,337.905136803492
"13327",0,2516.94330732679,832.315864697876,959.35602186428,708.502113264308,832.192186662027
"13328",646,1237.43388372835,1192.06903955871,994.355756322868,633.688673629057,598.081598688232
"13329",300,629.707988176123,1073.63137436405,840.802947123164,788.832389542953,937.92545105868
"13330",0,9112.43004779202,13631.7111353349,12221.221339825,13714.6709016806,13790.009990316
"13331",7299,3246.21744375109,4319.86312165171,3791.65237995565,3376.88508095194,3381.22476318201
"13332",125,694.620297192726,523.423322989657,347.16880449191,244.933775319338,477.227964212019
"13333",393,12752.4503236531,27788.9036085847,13101.7772177806,14527.7189650018,12606.2943020687
"13334",714,2664.3264996495,9936.60062381097,3845.64862437461,5460.28076125606,10769.1151457759
"13335",0,4009.04685993132,3144.55213694116,3236.67692655446,3119.52140735117,2647.2507436006
"13336",1482,1226.80315091962,1097.38665653977,1169.58293807623,1546.85227639398,1056.98950608126
"13337",0,748.470002686873,1210.77049141722,1262.92536440855,1337.83371379074,1589.56685110893
"13338",0,3618.83440936476,3912.18362635897,3761.59581524453,3201.77687331281,3122.71415452339
"13339",3596,7426.3220217373,17142.5739068025,6753.56875548579,6386.42996202641,6117.55377709717
"13340",0,2810.99810220227,3094.5450385802,2839.72224891147,2790.45689408997,2348.44760388305
"13341",0,1396.80686222165,627.468046350401,47.3214642687244,47.2966837241974,141.982418269256
"13342",0,1627.49490428101,2886.98385136513,2906.7297506589,3147.15066497163,3196.90441207299
"13343",4500,1114.69416573907,792.010238970064,1491.64213908846,1855.69950440603,1632.54665813331
"13344",0,595.166849389457,452.015763623385,871.24115994904,1282.31584289211,1277.68461064251
"13345",828,472.664301184505,1682.49164204958,-156.467873452121,188.314512772205,696.776993920382
"13346",1669,4177.89687578014,5488.39389075949,4932.32883368998,4668.73613755007,5130.08358639147
"13347",464,9206.55976017797,4960.07572760559,6138.03131759091,11224.1600183494,8214.45840577968
"13348",1869,2164.72376013292,1603.5733725406,2677.3881359012,2913.66276311848,3012.88173395157
"13349",22173,2885.4442815945,5063.44027401381,3648.01430194511,3820.42232268665,3496.33276591148
"13350",6242,605.340319803665,10332.873518588,1402.97036589212,1589.50390242633,2196.19397129246
"13351",0,1737.3800709056,977.423694122537,736.414329903351,-196.916348274466,-1038.12537389133
"13352",515,3047.88497235653,3107.88939138844,4715.45819223023,4772.70362249834,5154.09925761304
"13353",501,1042.44110955806,3407.06187855107,1178.79002295566,1748.00190779506,1656.76302817064
"13354",177,2757.21566166641,2120.01936214465,3713.86069895285,3014.28868828653,3577.13758802682
"13355",1130,2505.57770036118,1308.07775651553,2913.00189036251,3082.9408577131,2955.93851461565
"13356",0,2152.82447173644,2407.11886156223,2407.58739050373,2740.92281720134,3418.5771075237
"13357",115,4168.40625834454,6259.08136760963,6709.06293737534,7687.61632374801,7518.8538710568
"13358",406,2192.77870657862,932.781944890374,1511.91275003619,1212.78476087443,1310.8507175231
"13359",4276,13213.9805035928,9324.75474566697,10654.6181809017,10608.8795307964,10720.1195083168
"13360",90827,9592.0755210726,17801.8469617353,15661.3014220502,17471.1646994316,17782.6734861911
"13361",24894,4502.94805484599,6818.46718026074,4541.36904949428,3517.88571770617,4237.33455849345
"13362",6552,5079.28614500109,6216.08157768123,5674.79742392001,5378.55253005038,5231.91830233774
"13363",176,3150.7535200176,1920.94151479891,2087.93854878861,2178.07451237589,2314.3405989498
"13364",0,1912.35139048541,727.131456709803,864.632747532198,918.169398071585,936.146223238488
"13365",4685,1467.77745157992,1005.83612838374,1303.4593149617,1629.47900571483,1307.94064156719
"13366",4602,8225.75238094618,7226.88743649354,6799.86965729984,6705.13868084857,6442.02384942785
"13367",8654,10729.1052305809,12081.489719151,10818.9985282972,9215.46388916901,11558.9941394632
"13368",0,1516.60722185539,649.796946152916,2887.30108223495,3199.45571088526,3224.23201067296
"13369",1014,2845.91957459091,4839.00061097863,1790.00755338635,1809.97310581991,2182.471487468
"13370",16218,1514.83360772928,1829.60120363594,2948.02673045388,2497.81113934838,3713.76092454974
"13371",37,1739.98639963878,1627.0544832688,1609.36479368203,1115.13343476426,2039.71342928341
"13372",1765,6273.07220165384,7352.65934975112,5080.41030838189,4894.29769267368,5274.75986299653
"13373",3124,3365.93046415516,3392.0906085239,2968.73249636344,2865.66244447355,3848.0132160166
"13374",3217,4768.66377545439,3689.56835083762,3791.96897238249,3681.37506088674,3711.32771305665
"13375",151508,2207.68771191531,920.937911477591,2524.45581652986,2524.58353467503,2797.14698494517
"13376",5438,2806.53199759112,2004.09520263595,1240.68040712114,1538.60601591312,1520.21190641428
"13377",3946,577.232735916555,505.601188692298,258.782364975059,244.245784673612,58.9072048054242
"13378",0,1435.82679408138,1781.66666208292,1193.16212501911,1947.12930967086,1434.81564638901
"13379",964,4469.16694382408,3028.56490017481,4337.63453323146,4353.52097048214,4623.28871337909
"13380",0,341.008007615384,399.641541738515,180.400653817822,-97.258526542669,-354.209056417656
"13381",1118,1800.35092750131,1252.90638550788,3351.73486711532,2831.71332393454,2948.36979480764
"13382",58,2473.95087842135,422.674940981134,1273.50944549018,1107.03175081442,939.890393045743
"13383",189,434.196055960712,260.814538663509,293.429848802209,-134.737295955726,-367.667596102385
"13384",986,9673.09508714679,10755.3710987797,14594.9759075004,15597.9581685153,15592.3704211958
"13385",176,5149.63382314189,2313.56453911752,4795.58657301746,3353.88143568414,3665.88212384134
"13386",14815,8918.83956997319,10174.2809515281,6991.88404786757,6793.67986036132,6540.15444063623
"13387",0,1686.13844290809,580.81649590448,880.916423269542,866.405271396471,866.594255832209
"13388",0,994.260353325609,894.49022660649,84.9882537684371,602.269081023309,668.973612140106
"13389",7251,4399.85270498338,7399.28659265495,4737.90104176886,4424.8189091192,4247.77317340948
"13390",4512,810.419149973424,1366.16843935957,1212.18881483736,1523.91570620436,1514.33357742324
"13391",188,3310.58957627532,1624.82814091297,3123.34110904322,3035.63319914563,2945.76438775348
"13392",824,1692.6996945426,1041.01786484784,2219.73129114058,2041.02241457708,2016.25596040156
"13393",1664,713.926906251515,3382.93612410965,1319.90934967087,1374.10429448396,1825.45351268576
"13394",4509,7793.75537205923,9461.67269703198,11916.3394272271,9754.37557341274,10066.4184557004
"13395",953,4464.27869329126,2425.89652582823,3441.58124423139,3488.53835592516,3638.0819771146
"13396",4354,8020.87347010172,9980.4482112603,11297.7351387265,11192.7260288177,11700.4058560278
"13397",518,2191.43961689202,768.716214825357,2398.21461427564,2474.97826177509,2311.14895192204
"13398",7192,2322.91783780333,1343.61651772712,3229.62449229388,3154.31115461852,3021.08478081881
"13399",0,1819.05627814398,1103.63231870961,1251.15176831873,1197.91074795028,753.180895618512
"13400",0,1959.56711082987,1100.48831495294,1369.20589396561,1684.32822981161,1065.43689961366
"13401",0,1819.05627814398,1103.63231870961,1251.15176831873,1197.91074795028,753.180895618512
"13402",4788,6839.78431371395,4184.81537605636,7380.67544809921,6921.19155950848,6984.87361243346
"13403",12785,7097.60858272444,5222.16412653653,5978.7451046496,5336.94322825036,4705.39534843717
"13404",0,3895.15418471005,3536.93383238362,3217.4655899386,2980.87271119586,2996.25990628562
"13405",725,1256.97625198035,1367.59050867653,2382.40309920897,1890.82660958554,2430.32512396938
"13406",2442,1912.35139048541,727.131456709803,864.632747532198,918.169398071585,936.146223238488
"13407",0,496.817886569734,1262.17832085091,203.268153751044,255.610388166723,-237.53905785615
"13408",465,3518.98372818129,1443.55002748027,2140.67588237673,1949.33544447763,2397.71504826249
"13409",0,3495.36013530194,2616.16538282363,2390.94963107109,2248.6819515639,2555.44362844622
"13410",188,1036.58279710695,1651.79975443184,1551.07379544219,1443.9263280876,1297.2042516948
"13411",47,2395.46846708461,733.718886246818,2882.61386210814,3306.49646216519,3209.09364586391
"13412",3320,4340.26493676563,1984.59666536761,2570.07975653266,2415.82934737253,2764.70358787704
"13413",24,915.409289106735,1090.34974419572,842.030353974375,338.492810110877,786.21425184935
"13414",0,2200.01901398094,1022.34378750645,2401.18066360413,2833.38215114971,2752.16444877669
"13415",0,666.809839731542,517.952577015203,688.40652391307,1037.83630192997,915.140031754631
"13416",2711,4087.4273239974,5922.35870088802,7677.04838350978,7575.74984564267,8064.26862059644
"13417",888,2487.23053583237,3922.09967005165,2076.83800680341,2426.49928044866,2157.7770352135
"13418",2545,9536.96535959545,13064.1186755036,8995.88251377593,11189.4930801734,9126.68776167667
"13419",0,950.422316247974,609.032014286224,1091.16328641042,1316.88449957297,1297.12600239368
"13420",800,1638.33375581163,2473.54416451251,1536.58346542425,1675.73794989268,1852.63246144625
"13421",3450,2575.8914505405,4193.05427318513,2149.9258004247,2368.82641589201,2155.46012346001
"13422",143,3442.53688763588,2957.66240637845,3858.37146602874,3572.81751772832,3811.07083203027
"13423",816,3000.53019698512,1436.75920753062,3321.66013213275,3437.26540989282,3214.1153911667
"13424",2319,1838.49761157836,566.434780498622,1808.40095446325,1707.80575327547,1287.05155596235
"13425",595,5022.60033166538,4803.0546187064,5822.94274440846,4650.72285998143,5004.9794317795
"13426",12699,1945.26530751922,1649.38832027953,2277.34575450873,1680.23954066486,1763.84832864249
"13427",582,1071.58657453745,961.548812319569,2018.84275446069,2537.15502035811,2462.36519013126
"13428",6232,11979.3979779688,37622.4566507672,17395.2973507234,17751.1110189626,18166.5625546983
"13429",513,1532.10053827482,2244.0160081533,1117.47516476451,1323.28541778884,1456.74573272993
"13430",486,1197.47434212778,2332.71781343601,1305.38405030306,1702.08037371569,1804.90186578122
"13431",95,1061.70499678417,638.15129779335,308.841747887624,475.303369828724,568.481229157983
"13432",59958,11005.908118443,20522.0376751563,14051.4356737367,14871.5803974976,14947.414210452
"13433",1185,4010.43727886755,6445.04600256264,7275.69534808851,6698.77885912172,6508.17269200668
"13434",2656,4566.61320216842,23176.2866137135,5446.00275942178,5112.8476218043,5055.63106031922
"13435",829,4029.70715534808,3072.14962057631,4154.15279541776,4606.40621043742,4640.53848543975
"13436",0,3120.20911563547,4665.2693681459,1919.37594814657,2019.99942917452,1536.56540722865
"13437",143,4864.1499571496,3315.58395597777,3974.39696778764,3296.45825864917,3605.34718186173
"13438",1108,4440.74847861113,4387.035116829,4255.31463498547,3860.15091734082,3971.8562129739
"13439",0,762.035023884093,317.042595947852,224.073605206126,202.974769126201,131.512793248245
"13440",0,894.608154831822,501.60147767075,-318.415292188695,-848.971872266285,-451.641222052028
"13441",88,2508.67772554371,2802.74183845849,3753.65197331168,5327.05012895987,10751.8311615465
"13442",24986,6072.52720786459,4051.82956411307,4050.87335377085,4072.69219401371,3945.82046936017
"13443",420,332.432563253548,138.795087882061,110.217274652771,-376.910931678175,-436.613075838881
"13444",5000,1042.10113451269,656.510769598181,272.182025106728,464.377533544391,518.361284901403
"13445",0,2504.08665176454,2376.5939877686,2737.38778028141,1904.56456929777,2534.12257178054
"13446",2031,3587.02979728461,3283.86080516829,3867.27151577803,3860.40872836733,3821.2319376906
"13447",0,1452.71770070934,978.452484709228,1267.92751783857,1251.29191170746,1565.40680494093
"13448",230,3631.54764175109,1026.29646525846,3608.25067295046,3221.80645453232,3505.18942289898
"13449",233,1201.67070619627,938.561379483798,1782.43137307302,1246.31999223594,1487.88877108059
"13450",3070,5280.76808507889,2933.08714132813,3408.11455640816,3118.53407674361,3176.14231304299
"13451",1132,5044.24813629861,10891.2823681352,6349.2006224719,6426.54332573045,6319.57755079661
"13452",3436,1549.00754683027,1961.47345731526,1598.02235881115,2142.02289804451,2088.18277365314
"13453",0,580.100559261783,606.918930374885,298.024998631736,196.735107415104,394.576050406043
"13454",0,244.737676521494,290.255242295814,-617.870363154021,-981.510557497837,-658.363247762873
"13455",8209,1813.59435983838,2397.80812434623,3905.46516918499,4321.96096264244,4273.57043781826
"13456",558,2294.14796075266,1766.44839603297,1828.85752126774,2122.36422881498,1980.77820291642
"13457",0,559.765502807903,659.676108173681,297.428836616353,156.373021941285,-39.9620104456006
"13458",0,383.226258342665,565.844539686087,678.05954453368,924.707933267955,646.563160382241
"13459",5612,5970.2510945696,3532.76573869365,3939.8417059547,3903.46497583394,4165.38540021322
"13460",139,1395.46045605635,1021.65802864405,325.346976551514,866.834947256727,467.189994809434
"13461",2104,6661.66077033527,3765.40636188465,5130.80350192883,4885.79528457458,4527.62656632935
"13462",5105,1187.02700527938,2449.89137293129,2761.99189984624,2909.83708502455,2884.37614929288
"13463",27028,4223.69698573829,4018.99827878009,3103.34636973837,3227.81852540518,2970.78331960844
"13464",0,367.288969832389,712.710794633057,-803.102491695273,-1036.85646598439,-360.4006816353
"13465",0,304.902952681828,134.025169764761,-354.099940065337,-489.013954637499,-441.741569070718
"13466",140,1350.42539713053,518.04506931452,1218.09561323723,1220.46397071451,923.132777720655
"13467",78,2290.06382639335,2307.26916532545,3042.80539422597,3256.07302588108,2896.27473228596
"13468",268,2860.27027342935,2588.68505385739,2111.67209970346,2197.97104161133,2060.55792044531
"13469",550,2682.6975140179,748.697091510529,2154.65580740844,2151.98111855811,2127.11084861269
"13470",5846,1329.67126070287,1556.63676297412,3358.91418902422,3307.68142170903,3027.67504278519
"13471",7437,3540.56164553765,2507.92047177229,2595.13783634966,2576.99170119226,2677.90651657697
"13472",552,802.37750947991,1340.81084787121,905.282558231386,933.164662881666,1174.68583204715
"13473",2626,2011.28587276792,1268.28284386049,2953.14873053578,2876.73710009785,2992.19037549009
"13474",1029,2187.26737199723,1166.92967268728,2391.26031979324,3170.33080346368,3851.23301249189
"13475",445,1371.17599794118,323.134548560921,97.1895544133032,32.922032692589,101.862454878966
"13476",9052,7095.841341369,6248.28632758212,7036.59750873035,6626.1670817819,6412.76680661705
"13477",0,754.904816517423,1121.72571462145,492.724068537262,533.994832652715,617.792149617559
"13478",548,1220.03706376176,2136.91381962951,1414.88018405462,1897.2737818916,1815.67346644706
"13479",4322,5921.19737347212,4682.50824509161,5040.22408203852,4934.8227874747,4946.43304320028
"13480",551,2669.94080449275,4158.67568100977,3040.60019122916,2825.07427572557,2856.92102687185
"13481",869,6076.90328033052,7907.84273822271,8166.63528111403,9045.84470089066,8438.9978944851
"13482",338,6008.18246853028,8571.62190869457,8083.13382280527,8997.78920757257,8410.4516718235
"13483",4390,3166.80280387971,2690.46315512378,1115.40145603651,1471.40321329709,1380.71256839315
"13484",0,2381.34434178486,1398.97575891594,2846.3429055937,3031.69411604233,3382.51324122076
"13485",1206,684.048848649239,850.491325174544,723.548738123675,1010.13848774335,750.768226099973
"13486",207,2371.17683446077,3128.44418188035,2373.54815942882,2315.46151268077,1740.69277022488
"13487",233,1176.86478349397,511.777216921698,6.92696703968965,-110.51363905807,88.3586307029824
"13488",228,2080.03390880596,1515.37298696243,1884.41520748201,1998.16784061296,2411.43483758009
"13489",3542,12039.735877788,8498.33694697388,8589.30436412792,7678.2258356473,8244.96111952791
"13490",3333,11934.6221203047,13484.2859427329,8609.05154913065,7808.58751367143,8236.01955231886
"13491",0,344.073447072095,281.365235827362,465.975121626559,464.042833076268,536.625962247938
"13492",61805,4038.57582778566,6452.53096671631,7118.98407966718,8065.97594385276,8338.88926457672
"13493",1561,7584.65597872378,5519.86657113955,7456.59728554582,8503.62088955568,7864.16371999065
"13494",0,2010.92103773966,847.599112903199,2299.6603869445,2229.1426895854,2325.23994821439
"13495",4608,7067.98953885424,5626.50049276475,8579.71316653309,7356.93060441342,6756.58543361161
"13496",338,1377.36960267801,753.665415970476,1274.79678309304,1611.17404882149,1754.7814791485
"13497",317,2886.02560113518,952.797556618416,1392.80257930038,1511.21454235628,1606.69371354193
"13498",0,5019.22544482588,5219.01067194326,2874.13294782392,3474.90183478619,3403.84471648283
"13499",325,3163.29158513315,1631.32360168562,1510.09871267445,1863.48432001125,1614.88694818446
"13500",0,636.4206113442,282.2509072939,-39.9648675095967,-586.212382780698,-226.595033734145
"13501",1448,1079.70719033156,516.189635165162,1693.52203816693,1879.40819361023,2243.82710396053
"13502",1798,1276.3803354202,1628.38747553387,1235.42235171808,1158.73503264599,1266.7537018489
"13503",237,724.304746805868,1425.10427155836,237.302473931056,340.897254308958,6.1747434742683
"13504",95,1870.85400992783,458.117245146077,545.382897837726,534.468654671128,482.760887332292
"13505",1579,2284.32485872816,4830.3359060916,3141.35286516152,3257.81372839228,3092.95203039351
"13506",121,1775.04145908067,1697.28935017643,1317.9133578643,1349.53116478664,2252.95550773206
"13507",722,3791.76190689409,4887.32912633614,3054.49072869335,3043.14017403634,2252.95505292783
"13508",1332,2318.79749528707,1868.52267498823,2428.85326350573,2580.2651981794,2721.76630136711
"13509",43780,6218.50826889346,6203.52029214636,7927.47486377322,8359.56308053354,8774.61145870992
"13510",2977,3258.40842545252,5188.81137815003,3616.22501721079,3486.69851941774,3302.38948291282
"13511",375,1867.25511677978,2077.50456320315,2567.39568882499,2892.78781727895,2571.51652471647
"13512",0,630.625775423744,1075.83432857786,192.140298092098,119.334813058505,364.696350804686
"13513",392,5435.3684550231,2664.58886572449,5707.95149228024,5271.4722734433,5122.97664106756
"13514",151,1287.60138696307,853.375716895468,2431.17340934147,2278.66879306655,2087.98818314191
"13515",125,2960.46436703542,3830.81027625725,2887.93176703087,2781.84410560337,2588.94326095311
"13516",77,7658.48783217328,4540.59524453047,9384.287293593,10536.6358344918,10318.7880983373
"13517",204,1590.1026784746,532.72819236148,2252.95522627146,2364.65800909342,1770.72909732189
"13518",0,1867.25511677978,2077.50456320315,2567.39568882499,2892.78781727895,2571.51652471647
"13519",1430,1013.65621872585,1272.92430671629,306.731197171188,491.931952281344,522.794297628217
"13520",384,1194.71032137687,2342.85455038076,2451.25332656048,2750.05835625282,2296.24991004286
"13521",0,1441.75527596144,2181.00247134941,2541.46568284346,2869.34339120977,2358.77855197461
"13522",0,930.077793553735,1417.01976410937,1142.60435056153,1201.21537408122,1378.7306200567
"13523",35202,13874.5422532888,8626.16910698094,12429.3017986843,12683.0406103192,12561.3504472372
"13524",0,806.222643710076,1196.72415974379,375.516470907931,422.520703911026,82.9498892582445
"13525",0,5164.04710764876,3671.87829087956,4144.77049922774,7854.64473660695,3924.99480083448
"13526",0,6560.28299074056,7795.56742154617,5599.61724369567,10175.1144910425,5493.34628995857
"13527",5501,2705.28452598033,2413.70653331656,2502.22290026879,2450.30155917897,2287.7736302622
"13528",0,631.474757818278,416.725665118582,3851.90792345147,-187.39741781854,1163.84685836972
"13529",194,1312.66102348653,1497.29773456091,1184.50908829078,1151.15984680077,918.589193215161
"13530",0,380.317837336698,316.135865850614,267.582808660647,-84.3988273157429,184.043326808072
"13531",521,4221.78889888092,3396.03852102339,4920.51263249057,4240.56496747924,3637.21007642813
"13532",134235,11717.7961783966,22118.571997904,19112.8039080453,19630.5611802902,20525.5385768916
"13533",214,1338.05355549685,1838.07248180771,1039.5005006801,805.469023572939,1052.96066290243
"13534",43874,2179.85740520835,2334.47019954505,2890.3433913332,2988.25375807993,2982.50956686084
"13535",1981,1924.49082229843,2220.48811391466,2214.49982873395,2426.41632308413,2658.75406123423
"13536",0,353.450848605541,601.104342013098,498.870100892939,576.392061656675,547.491648299526
"13537",4172,2715.65711471604,2835.80346013132,3828.59167530903,3292.13668366686,3476.6738254159
"13538",218,1212.24441726933,1304.00079066972,1167.03649852071,1588.01614498194,1760.34888966412
"13539",1266,2937.6725080648,1889.86765164061,2971.76557723024,2809.99561398087,2913.90048199874
"13540",5086,10926.264429776,10718.9781437154,8063.79091168899,8900.00485270238,8719.33158804632
"13541",0,1351.29082763591,975.717535637007,1570.03633199596,1183.25371280568,1387.90296707551
"13542",0,1652.52791912403,1231.29567944033,1960.71216156173,2212.8303335378,2503.16721726727
"13543",2307,2580.01981976597,3331.96428507548,3235.25454344343,3341.24435515384,3178.49450301753
"13544",179,2726.44520657758,2489.57237996375,3428.18109963116,3446.41274586917,3135.26845258849
"13545",477,1163.49537839404,633.529828383831,1690.05861468266,1635.85482619622,1756.42683584241
"13546",425,4090.0690281377,3493.2616187081,4095.160097356,3813.61168392542,3997.42564522511
"13547",0,1148.3489989701,574.523702428637,408.075018686943,398.195801804248,669.149916398417
"13548",1514,1268.64762058133,840.856211832801,760.644266381659,549.648708071401,886.554963199667
"13549",0,1058.27565756742,611.581076493125,269.003796899357,167.107715644875,487.904892526166
"13550",1663,8015.99081083966,7071.84889156039,6119.2443204253,5379.92926385708,6092.6563993729
"13551",13,4814.44157926784,4011.35255822784,4069.98286113357,4193.60593316024,4262.20534599283
"13552",5976,4603.02053052132,5616.34756522299,4142.12800070235,4022.69755835833,3812.6988069341
"13553",916,3351.92134324972,1400.93147418516,2498.4151450422,2277.10984740923,2366.19746035456
"13554",0,1763.77048602769,2830.71850792326,3926.35797895748,4439.80025223498,4261.40502843086
"13555",313,2266.09531055378,531.640956555305,995.210808355989,725.594108085271,868.484483477788
"13556",250,1101.59392088681,1729.33572732628,825.094709034428,647.168119425367,855.68262010957
"13557",0,438.115894559917,850.361960604664,-2.08160563150841,-387.601259366966,-306.271589946514
"13558",0,1234.7641979136,553.956405077946,1632.28793307721,1604.66205327639,2438.64581253835
"13559",0,2259.29540876815,3008.82099103831,4064.43170753566,3671.24441895319,3879.38813011117
"13560",501,5320.56882305382,4053.8709887387,4498.61521604432,4262.18152420239,4098.25569556368
"13561",5192,1905.76592701387,816.964553792233,968.470940923785,884.771538399305,1030.17669237514
"13562",0,577.989658792144,558.380057315704,677.274507061122,892.331189314252,763.746287232195
"13563",78,2455.52498035985,328.998522298887,1496.89754347785,1444.06444332835,1458.09320450123
"13564",210,6063.8751841763,3288.16305793159,5641.33119683792,5243.88217052592,5016.78173003927
"13565",1525,8724.50046016391,10517.6762968328,13818.9199841982,11005.1718270832,9894.48545492659
"13566",0,490.401688275832,415.514898961747,665.583542433281,867.104431637531,757.626266555692
"13567",0,2508.43900510347,3916.76910353959,4054.38093825565,3653.85376590771,3630.63322049612
"13568",495,1534.97322013337,836.085121442051,1457.96288866763,1282.65963243133,1147.39935244135
"13569",361,1943.90819318367,23556.5284575725,5283.85860261382,6675.46912996123,11617.4774519323
"13570",87,1118.89825890307,325.148325810837,475.351646545172,445.00727795164,582.901858114104
"13571",0,1533.43017429243,4218.49984136128,1892.97908112245,1967.10301139404,3137.22644979704
"13572",582,898.804962726074,843.641729426385,133.303404578608,286.997802658256,443.568782936777
"13573",201,1188.73859073483,281.363765460353,491.571130854684,472.588614720078,589.674156407002
"13574",1765,2645.54774623672,2566.95725599348,3163.87196429894,3338.56721227431,3134.97115242331
"13575",329,1431.51558070332,541.798853722898,780.756907942988,1002.14754893593,1596.1006723834
